user_id,genres
27548,"['fiction', 'classics', 'thriller', 'mystery', 'historical-fiction']"
27549,"['fiction', 'historical-fiction', 'classics', 'contemporary', 'fantasy']"
27550,"['fiction', 'fantasy', 'science-fiction', 'young-adult', 'classics']"
27551,"['fiction', 'classics', 'historical-fiction']"
27552,"['fiction', 'fantasy', 'science-fiction', 'young-adult', 'classics']"
27553,"['fiction', 'fantasy', 'thriller', 'classics', 'mystery']"
27554,"['fiction', 'contemporary', 'mystery', 'historical-fiction', 'romance']"
27555,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'young-adult']"
27556,"['fiction', 'nonfiction', 'classics', 'contemporary', 'spirituality']"
27557,"['fiction', 'fantasy', 'classics', 'young-adult', 'christian']"
27558,"['fiction', 'contemporary', 'mystery', 'historical-fiction', 'thriller']"
27559,"['fiction', 'contemporary', 'classics', 'nonfiction', 'fantasy']"
27560,"['fiction', 'fantasy', 'classics', 'young-adult', 'christian']"
27561,"['fiction', 'fantasy', 'classics', 'science-fiction', 'contemporary']"
27562,"['fiction', 'science-fiction', 'fantasy', 'classics', 'nonfiction']"
27563,"['fiction', 'classics', 'contemporary', 'historical-fiction', 'nonfiction']"
27564,"['fiction', 'fantasy', 'science-fiction', 'young-adult', 'classics']"
27565,"['fiction', 'fantasy', 'science-fiction', 'classics', 'young-adult']"
27566,"['romance', 'fiction', 'young-adult', 'fantasy']"
27567,"['fiction', 'fantasy', 'young-adult', 'romance', 'science-fiction']"
27568,"['fiction', 'classics', 'young-adult', 'fantasy', 'historical-fiction']"
27569,"['fiction', 'classics', 'contemporary', 'historical-fiction', 'young-adult']"
27570,"['fiction', 'fantasy', 'classics', 'young-adult', 'contemporary']"
27571,"['fiction', 'classics', 'fantasy', 'mystery', 'young-adult']"
27572,"['fiction', 'fantasy', 'mystery', 'thriller', 'suspense']"
27573,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'science-fiction']"
27574,"['fiction', 'classics', 'fantasy', 'young-adult', 'science-fiction']"
27575,"['fiction', 'fantasy', 'romance', 'contemporary', 'classics']"
27576,"['fiction', 'young-adult', 'contemporary', 'classics', 'romance']"
27577,"['fiction', 'romance', 'mystery', 'fantasy', 'paranormal']"
27578,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'young-adult']"
27579,"['fiction', 'contemporary', 'historical-fiction', 'classics', 'nonfiction']"
27580,"['fiction', 'classics', 'fantasy', 'poetry', 'young-adult']"
27581,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'mystery']"
27582,"['fiction', 'young-adult', 'romance', 'contemporary', 'chick-lit']"
27583,"['fiction', 'fantasy', 'romance', 'young-adult', 'science-fiction']"
27584,"['fiction', 'classics', 'young-adult', 'fantasy', 'historical-fiction']"
27585,"['fiction', 'fantasy', 'contemporary', 'romance', 'young-adult']"
27586,"['contemporary', 'romance', 'fiction', 'chick-lit', 'young-adult']"
27587,"['fiction', 'classics', 'science-fiction', 'fantasy', 'thriller']"
27588,"['fiction', 'thriller', 'mystery', 'suspense', 'horror']"
27589,"['fiction', 'thriller', 'mystery', 'suspense', 'contemporary']"
27590,"['fiction', 'fantasy', 'science-fiction', 'classics', 'historical-fiction']"
27591,"['fiction', 'romance']"
27592,"['fantasy', 'fiction', 'young-adult', 'classics', 'romance']"
27593,"['fiction', 'classics', 'historical-fiction', 'nonfiction', 'young-adult']"
27594,"['fiction', 'mystery', 'thriller', 'classics', 'fantasy']"
27595,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'mystery']"
27596,"['fiction', 'mystery', 'thriller', 'suspense', 'crime']"
27597,"['fiction', 'classics', 'fantasy', 'young-adult', 'romance']"
27598,"['fiction', 'classics', 'nonfiction', 'history', 'philosophy']"
27599,"['fiction', 'fantasy', 'thriller', 'mystery', 'horror']"
27600,"['fiction', 'romance', 'contemporary', 'chick-lit', 'young-adult']"
27601,"['fiction', 'historical-fiction', 'contemporary', 'mystery', 'romance']"
27602,"['fiction', 'contemporary', 'young-adult', 'romance', 'classics']"
27603,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'nonfiction']"
27604,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'young-adult']"
27605,"['fiction', 'fantasy', 'young-adult', 'mystery', 'suspense']"
27606,"['fiction', 'classics', 'fantasy', 'young-adult', 'contemporary']"
27607,"['fiction', 'fantasy', 'young-adult', 'classics', 'science-fiction']"
27608,"['fiction', 'young-adult', 'romance', 'contemporary', 'fantasy']"
27609,"['nonfiction', 'history', 'biography', 'business', 'memoir']"
27610,"['fiction', 'classics', 'fantasy', 'philosophy', 'historical-fiction']"
27611,"['fiction', 'classics', 'fantasy', 'young-adult', 'poetry']"
27612,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'young-adult']"
27613,"['fiction', 'classics', 'fantasy', 'science-fiction', 'history']"
27614,"['fiction', 'fantasy', 'science-fiction', 'young-adult', 'mystery']"
27615,"['fiction', 'historical-fiction', 'contemporary', 'romance', 'mystery']"
27616,"['fiction', 'contemporary', 'young-adult', 'classics', 'fantasy']"
27617,"['fiction', 'classics', 'fantasy', 'horror', 'thriller']"
27618,"['fiction', 'historical-fiction', 'classics', 'contemporary', 'romance']"
27619,"['fiction', 'fantasy', 'classics', 'young-adult', 'historical-fiction']"
27620,"['fiction', 'contemporary', 'chick-lit', 'romance', 'mystery']"
27621,"['fiction', 'fantasy', 'young-adult', 'classics', 'science-fiction']"
27622,"['fiction', 'fantasy', 'classics', 'young-adult', 'mystery']"
27623,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'contemporary']"
27624,"['fiction', 'young-adult', 'fantasy', 'mystery', 'classics']"
27625,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'romance']"
27626,"['classics', 'fiction', 'philosophy', 'nonfiction', 'psychology']"
27627,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'contemporary']"
27628,"['fiction', 'fantasy', 'science-fiction', 'classics', 'graphic-novels']"
27629,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'fantasy']"
27630,"['fiction', 'classics', 'fantasy', 'young-adult', 'mystery']"
27631,"['fiction', 'classics', 'fantasy', 'horror', 'historical-fiction']"
27632,"['fiction', 'thriller', 'mystery', 'suspense', 'horror']"
27633,"['fiction', 'romance', 'young-adult', 'contemporary']"
27634,"['fiction', 'fantasy', 'romance', 'science-fiction', 'mystery']"
27635,"['fiction', 'romance', 'contemporary', 'young-adult', 'chick-lit']"
27636,"['fiction', 'classics', 'fantasy', 'young-adult', 'romance']"
27637,"['fiction', 'fantasy', 'young-adult', 'paranormal', 'romance']"
27638,"['romance', 'fantasy', 'fiction', 'paranormal', 'young-adult']"
27639,"['fiction', 'fantasy', 'science-fiction', 'classics', 'mystery']"
27640,"['romance', 'young-adult', 'fiction', 'fantasy', 'paranormal']"
27641,"['fiction', 'classics', 'nonfiction', 'historical-fiction', 'business']"
27642,"['fiction', 'contemporary', 'chick-lit', 'romance', 'young-adult']"
27643,"['fiction', 'fantasy', 'young-adult', 'classics']"
27644,"['fiction', 'contemporary', 'historical-fiction', 'classics', 'mystery']"
27645,"['fiction', 'fantasy', 'classics', 'young-adult', 'science-fiction']"
27646,"['fiction', 'contemporary', 'classics', 'historical-fiction', 'romance']"
27647,"['fiction', 'contemporary', 'young-adult', 'fantasy', 'chick-lit']"
27648,"['fiction', 'classics', 'mystery']"
27649,"['fiction', 'fantasy', 'science-fiction', 'young-adult', 'classics']"
27650,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'young-adult']"
27651,"['fiction', 'fantasy', 'classics', 'young-adult', 'historical-fiction']"
27652,"['fiction', 'classics', 'fantasy', 'young-adult', 'romance']"
27653,"['fiction', 'fantasy', 'classics', 'thriller', 'mystery']"
27654,"['fiction', 'classics', 'nonfiction', 'poetry', 'contemporary']"
27655,"['fiction', 'classics', 'historical-fiction', 'romance', 'fantasy']"
27656,"['fiction', 'fantasy', 'young-adult', 'romance', 'classics']"
27657,"['fiction', 'fantasy', 'classics', 'young-adult', 'poetry']"
27658,"['fiction', 'fantasy', 'science-fiction', 'classics', 'horror']"
27659,"['young-adult', 'fantasy', 'fiction', 'romance', 'paranormal']"
27660,"['fiction', 'contemporary', 'romance', 'chick-lit', 'young-adult']"
27661,"['fiction', 'fantasy', 'mystery', 'young-adult', 'science-fiction']"
27662,"['fiction', 'young-adult', 'fantasy', 'classics', 'science-fiction']"
27663,"['classics', 'fiction', 'historical-fiction', 'fantasy', 'young-adult']"
27664,"['classics', 'fiction', 'nonfiction', 'philosophy', 'historical-fiction']"
27665,"['fiction', 'young-adult', 'classics', 'romance', 'fantasy']"
27666,"['fiction', 'fantasy', 'science-fiction', 'horror', 'paranormal']"
27667,"['fiction', 'classics', 'young-adult', 'fantasy', 'historical-fiction']"
27668,"['fiction', 'classics', 'contemporary', 'fantasy', 'historical-fiction']"
27669,"['classics', 'fiction', 'fantasy', 'nonfiction', 'young-adult']"
27670,"['fiction', 'classics', 'historical-fiction', 'romance', 'mystery']"
27671,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
27672,"['fiction', 'fantasy', 'classics', 'young-adult', 'historical-fiction']"
27673,"['fiction', 'young-adult', 'fantasy', 'classics', 'romance']"
27674,"['fiction', 'contemporary', 'historical-fiction', 'classics', 'biography']"
27675,"['fiction', 'classics', 'fantasy', 'young-adult', 'romance']"
27676,"['fiction', 'contemporary', 'classics', 'fantasy', 'young-adult']"
27677,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'young-adult']"
27678,"['fiction', 'fantasy', 'young-adult', 'classics', 'christian']"
27679,"['fiction', 'young-adult', 'classics', 'fantasy', 'historical-fiction']"
27680,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
27682,"['fiction', 'fantasy', 'christian', 'young-adult', 'classics']"
27683,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'science-fiction']"
27684,"['fiction', 'fantasy', 'young-adult', 'science-fiction', 'mystery']"
27685,"['fiction', 'classics', 'young-adult', 'contemporary', 'historical-fiction']"
27686,"['fiction', 'classics', 'fantasy', 'contemporary', 'historical-fiction']"
27687,"['fiction', 'classics', 'fantasy', 'science-fiction', 'young-adult']"
27688,"['fiction', 'contemporary', 'mystery', 'romance', 'thriller']"
27689,"['romance', 'contemporary', 'fiction', 'young-adult', 'chick-lit']"
27690,"['fiction', 'contemporary', 'mystery', 'thriller', 'crime']"
27691,"['fiction', 'fantasy', 'young-adult', 'romance']"
27692,"['fiction', 'fantasy', 'young-adult', 'science-fiction', 'romance']"
27693,"['classics', 'fiction', 'fantasy', 'historical-fiction', 'poetry']"
27694,"['nonfiction', 'self-help', 'psychology', 'business', 'fiction']"
27695,"['fiction', 'contemporary', 'historical-fiction', 'classics']"
27696,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
27697,"['fiction', 'young-adult', 'contemporary', 'fantasy', 'romance']"
27698,"['fiction', 'romance', 'contemporary', 'young-adult', 'historical-fiction']"
27699,"['fiction', 'fantasy', 'romance', 'young-adult', 'paranormal']"
27700,"['fiction', 'classics', 'historical-fiction']"
27701,"['fiction', 'fantasy', 'romance', 'young-adult', 'paranormal']"
27702,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
27703,"['romance', 'fiction', 'young-adult', 'contemporary', 'chick-lit']"
27704,"['fiction', 'nonfiction', 'philosophy', 'classics', 'fantasy']"
27705,"['fiction', 'fantasy', 'romance', 'mystery', 'classics']"
27706,"['fiction', 'classics', 'historical-fiction', 'nonfiction', 'history']"
27707,"['fiction', 'historical-fiction', 'contemporary', 'romance', 'classics']"
27708,"['fiction', 'fantasy', 'young-adult', 'romance', 'paranormal']"
27709,"['fiction', 'romance', 'contemporary', 'fantasy', 'chick-lit']"
27710,"['fiction', 'mystery', 'suspense', 'crime', 'thriller']"
27711,"['fiction', 'contemporary', 'historical-fiction', 'classics', 'mystery']"
27712,"['fiction', 'contemporary', 'chick-lit', 'romance', 'young-adult']"
27713,"['fiction', 'fantasy', 'romance', 'young-adult', 'contemporary']"
27714,"['romance', 'fiction', 'fantasy', 'young-adult', 'paranormal']"
27715,"['fiction', 'fantasy', 'young-adult', 'romance', 'classics']"
27716,"['fiction', 'classics', 'contemporary', 'historical-fiction', 'romance']"
27717,"['fiction', 'romance', 'young-adult', 'fantasy', 'contemporary']"
27718,"['fiction', 'classics', 'fantasy', 'art', 'historical-fiction']"
27719,"['fiction', 'classics', 'fantasy', 'contemporary', 'romance']"
27720,"['fiction', 'classics', 'fantasy', 'poetry', 'science-fiction']"
27721,"['fiction', 'contemporary', 'historical-fiction', 'classics', 'romance']"
27722,"['fiction', 'fantasy', 'science-fiction', 'classics', 'mystery']"
27723,"['fiction', 'classics', 'fantasy', 'mystery', 'historical-fiction']"
27724,"['fiction', 'classics', 'thriller', 'mystery', 'suspense']"
27725,"['fiction', 'fantasy', 'horror', 'thriller', 'science-fiction']"
27726,"['fiction', 'romance', 'young-adult', 'chick-lit', 'contemporary']"
27727,"['fiction', 'classics', 'contemporary', 'nonfiction', 'young-adult']"
27728,"['romance', 'young-adult', 'fiction', 'fantasy', 'paranormal']"
27729,"['fiction', 'contemporary', 'classics', 'nonfiction', 'historical-fiction']"
27730,['fiction']
27731,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'young-adult']"
27732,"['fiction', 'contemporary', 'chick-lit', 'romance', 'classics']"
27733,"['fiction', 'classics', 'young-adult', 'fantasy', 'romance']"
27735,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'contemporary']"
27736,['fiction']
27737,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
27738,"['fiction', 'classics', 'fantasy', 'horror', 'young-adult']"
27739,"['fiction', 'historical-fiction', 'mystery', 'thriller', 'contemporary']"
27740,"['fiction', 'fantasy', 'horror', 'thriller', 'paranormal']"
27741,"['fiction', 'fantasy', 'thriller', 'suspense', 'mystery']"
27742,"['fiction', 'classics', 'historical-fiction', 'romance', 'contemporary']"
27743,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
27744,"['fiction', 'young-adult', 'fantasy', 'classics', 'romance']"
27745,"['fiction', 'fantasy', 'classics', 'young-adult', 'mystery']"
27746,"['contemporary', 'romance', 'chick-lit', 'fiction', 'suspense']"
27747,"['classics', 'fiction', 'science-fiction', 'fantasy', 'philosophy']"
27748,"['fiction', 'classics', 'fantasy', 'mystery', 'science-fiction']"
27749,"['fiction', 'classics', 'mystery', 'historical-fiction']"
27750,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'fantasy']"
27751,"['fiction', 'fantasy', 'science-fiction', 'classics', 'young-adult']"
27752,"['fiction', 'fantasy', 'classics', 'romance', 'mystery']"
27753,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
27754,"['fiction', 'classics', 'fantasy', 'young-adult']"
27755,"['fiction', 'mystery', 'thriller', 'suspense', 'contemporary']"
27756,"['fiction', 'classics', 'fantasy', 'science-fiction', 'historical-fiction']"
27757,"['fiction', 'young-adult', 'fantasy', 'classics', 'romance']"
27758,"['fantasy', 'fiction', 'romance', 'paranormal', 'classics']"
27759,"['nonfiction', 'biography', 'fiction', 'memoir', 'classics']"
27760,"['fiction', 'nonfiction', 'young-adult', 'fantasy', 'history']"
27761,"['fiction', 'fantasy', 'science-fiction', 'young-adult', 'paranormal']"
27762,"['fiction', 'contemporary', 'romance', 'mystery', 'chick-lit']"
27763,"['fiction', 'classics', 'young-adult', 'christian', 'fantasy']"
27764,"['fiction', 'nonfiction', 'contemporary', 'fantasy', 'historical-fiction']"
27765,"['fiction', 'young-adult', 'fantasy', 'classics', 'romance']"
27766,"['fiction', 'classics', 'fantasy', 'young-adult', 'poetry']"
27767,"['fiction', 'fantasy', 'classics']"
27768,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'fantasy']"
27769,"['fiction', 'classics', 'fantasy', 'science-fiction', 'mystery']"
27770,"['fiction', 'classics', 'mystery', 'horror', 'thriller']"
27771,"['classics', 'fiction', 'historical-fiction', 'fantasy', 'young-adult']"
27772,"['fiction', 'classics', 'fantasy', 'nonfiction', 'self-help']"
27773,"['fiction', 'fantasy', 'classics', 'romance', 'young-adult']"
27774,['fiction']
27775,"['fiction', 'mystery', 'classics', 'thriller', 'suspense']"
27776,"['fiction', 'romance', 'chick-lit', 'contemporary', 'mystery']"
27777,"['fiction', 'fantasy', 'classics', 'horror', 'young-adult']"
27778,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
27779,"['fiction', 'mystery', 'thriller', 'suspense', 'horror']"
27780,"['fiction', 'mystery', 'crime', 'suspense', 'thriller']"
27781,"['fiction', 'fantasy', 'science-fiction', 'classics', 'contemporary']"
27782,"['fiction', 'classics', 'fantasy', 'nonfiction', 'young-adult']"
27783,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'mystery']"
27784,"['fiction', 'fantasy', 'classics', 'science-fiction', 'thriller']"
27785,"['fiction', 'mystery', 'crime', 'fantasy', 'suspense']"
27786,"['fiction', 'fantasy', 'young-adult']"
27787,"['fiction', 'contemporary', 'historical-fiction', 'romance', 'mystery']"
27788,"['fiction', 'fantasy', 'classics', 'thriller', 'mystery']"
27789,"['fiction', 'romance', 'young-adult', 'fantasy', 'paranormal']"
27790,"['fiction', 'contemporary', 'mystery', 'romance', 'thriller']"
27791,"['fiction', 'classics', 'fantasy', 'young-adult']"
27792,"['fiction', 'nonfiction', 'classics', 'history', 'biography']"
27793,"['fiction', 'contemporary', 'fantasy', 'young-adult', 'classics']"
27794,"['fiction', 'classics', 'fantasy', 'young-adult', 'romance']"
27795,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'mystery']"
27796,"['fiction', 'classics', 'young-adult', 'fantasy', 'contemporary']"
27797,"['fiction', 'young-adult', 'fantasy', 'romance', 'contemporary']"
27798,"['fiction', 'young-adult', 'fantasy', 'mystery', 'romance']"
27799,"['fiction', 'fantasy', 'young-adult', 'classics', 'romance']"
27800,"['fiction', 'romance', 'young-adult', 'contemporary', 'chick-lit']"
27801,"['fiction', 'historical-fiction', 'classics', 'romance', 'young-adult']"
27802,"['fiction', 'fantasy', 'romance', 'paranormal', 'young-adult']"
27803,"['fiction', 'classics', 'fantasy', 'nonfiction', 'comics']"
27804,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'romance']"
27805,"['fiction', 'historical-fiction', 'classics', 'contemporary', 'romance']"
27806,"['fiction', 'fantasy']"
27807,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
27808,"['fiction', 'fantasy', 'classics', 'mystery', 'crime']"
27809,"['fiction', 'young-adult', 'fantasy', 'classics', 'romance']"
27810,"['fiction', 'contemporary', 'historical-fiction', 'romance', 'mystery']"
27811,"['fiction', 'romance', 'contemporary', 'young-adult', 'chick-lit']"
27812,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
27813,"['fiction', 'fantasy', 'science-fiction', 'classics']"
27814,"['fiction', 'fantasy', 'science-fiction', 'classics', 'mystery']"
27815,"['fiction', 'horror', 'thriller', 'fantasy', 'mystery']"
27816,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'poetry']"
27817,"['fantasy', 'fiction', 'science-fiction', 'young-adult', 'books']"
27818,"['fiction', 'mystery', 'thriller', 'suspense', 'crime']"
27819,"['fiction', 'classics', 'young-adult', 'fantasy', 'historical-fiction']"
27820,"['fiction', 'classics', 'science-fiction', 'fantasy', 'historical-fiction']"
27821,"['fiction', 'romance', 'fantasy', 'paranormal', 'contemporary']"
27822,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'romance']"
27823,"['fiction', 'romance', 'mystery', 'contemporary', 'historical-fiction']"
27824,"['fiction', 'fantasy', 'young-adult', 'classics', 'horror']"
27825,"['fiction', 'classics', 'mystery', 'thriller', 'historical-fiction']"
27826,"['fiction', 'fantasy', 'young-adult', 'classics', 'comics']"
27827,"['fiction', 'fantasy', 'classics', 'young-adult', 'contemporary']"
27828,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'young-adult']"
27829,"['fiction', 'classics', 'thriller', 'mystery', 'historical-fiction']"
27830,"['fiction', 'fantasy', 'young-adult', 'mystery', 'thriller']"
27831,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'romance']"
27832,"['fiction', 'contemporary', 'classics', 'historical-fiction', 'romance']"
27833,"['fiction', 'fantasy', 'science-fiction', 'thriller', 'mystery']"
27834,"['fiction', 'classics', 'historical-fiction', 'mystery', 'thriller']"
27835,"['fiction', 'fantasy', 'contemporary', 'romance', 'historical-fiction']"
27836,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'young-adult']"
27837,"['fiction', 'contemporary', 'romance', 'young-adult', 'chick-lit']"
27838,"['fiction', 'historical-fiction', 'contemporary', 'classics', 'nonfiction']"
27839,"['fiction', 'classics', 'historical-fiction', 'young-adult', 'mystery']"
27840,"['fantasy', 'fiction', 'young-adult', 'romance', 'paranormal']"
27841,"['fiction', 'classics', 'contemporary', 'thriller', 'mystery']"
27842,"['fiction', 'thriller', 'suspense', 'mystery', 'fantasy']"
27843,"['fiction', 'historical-fiction', 'contemporary', 'romance', 'nonfiction']"
27844,"['romance', 'contemporary', 'chick-lit', 'fiction', 'young-adult']"
27845,"['fiction', 'contemporary', 'historical-fiction', 'classics', 'nonfiction']"
27846,"['fiction', 'crime', 'mystery', 'thriller', 'suspense']"
27847,"['fiction', 'fantasy', 'classics', 'young-adult', 'horror']"
27848,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'romance']"
27849,"['fiction', 'romance', 'contemporary', 'chick-lit', 'mystery']"
27850,"['fiction', 'contemporary', 'romance', 'mystery', 'thriller']"
27851,"['fiction', 'romance', 'young-adult', 'fantasy', 'contemporary']"
27852,"['fiction', 'mystery', 'crime', 'contemporary', 'thriller']"
27853,"['fiction', 'classics', 'fantasy', 'science-fiction', 'historical-fiction']"
27854,"['fiction', 'fantasy', 'classics', 'science-fiction', 'young-adult']"
27855,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'fantasy']"
27856,"['fiction', 'historical-fiction', 'contemporary', 'classics', 'romance']"
27857,"['nonfiction', 'classics', 'fiction', 'biography', 'memoir']"
27858,"['fiction', 'fantasy', 'classics', 'science-fiction', 'horror']"
27859,"['fiction', 'fantasy', 'science-fiction', 'classics', 'young-adult']"
27860,"['fiction', 'fantasy', 'classics', 'young-adult', 'thriller']"
27861,"['fiction', 'fantasy', 'mystery', 'science-fiction', 'contemporary']"
27862,"['fiction', 'mystery', 'thriller', 'suspense', 'crime']"
27863,"['young-adult', 'fiction', 'fantasy', 'romance', 'paranormal']"
27864,"['fantasy', 'fiction', 'romance', 'paranormal', 'young-adult']"
27865,"['fiction', 'fantasy', 'young-adult', 'classics', 'science-fiction']"
27866,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'mystery']"
27867,"['romance', 'contemporary', 'fiction', 'chick-lit', 'young-adult']"
27868,"['young-adult', 'fiction', 'fantasy', 'classics', 'romance']"
27869,"['fiction', 'fantasy', 'historical-fiction']"
27870,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'fantasy']"
27871,"['fiction', 'fantasy', 'nonfiction', 'history', 'biography']"
27872,"['fiction', 'fantasy', 'young-adult', 'romance', 'paranormal']"
27873,"['fiction', 'contemporary', 'mystery', 'romance', 'thriller']"
27874,"['fiction', 'crime', 'mystery', 'contemporary', 'romance']"
27875,"['fiction', 'mystery', 'thriller', 'crime', 'suspense']"
27876,"['fiction', 'fantasy', 'classics', 'horror', 'thriller']"
27877,"['fiction', 'fantasy', 'young-adult', 'nonfiction', 'classics']"
27878,"['romance', 'fiction', 'young-adult', 'fantasy', 'paranormal']"
27879,"['fiction', 'classics', 'mystery', 'thriller', 'contemporary']"
27880,"['classics', 'fiction', 'philosophy']"
27881,"['fiction', 'fantasy', 'mystery', 'paranormal', 'crime']"
27882,"['fiction', 'fantasy', 'classics', 'science-fiction', 'young-adult']"
27883,"['fiction', 'romance', 'fantasy', 'young-adult', 'paranormal']"
27884,"['fiction', 'contemporary', 'historical-fiction', 'romance', 'classics']"
27885,"['fiction', 'classics', 'young-adult', 'contemporary', 'nonfiction']"
27886,"['fiction', 'fantasy', 'young-adult', 'classics', 'romance']"
27887,"['fiction', 'classics', 'fantasy', 'romance', 'young-adult']"
27888,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'romance']"
27889,"['fiction', 'mystery', 'thriller', 'suspense', 'crime']"
27890,"['fiction', 'historical-fiction', 'classics', 'contemporary', 'mystery']"
27891,"['fiction', 'mystery', 'fantasy', 'romance', 'crime']"
27892,"['fiction', 'fantasy', 'young-adult', 'romance', 'historical-fiction']"
27894,"['fiction', 'classics', 'fantasy', 'young-adult', 'poetry']"
27895,"['fiction', 'young-adult', 'fantasy', 'classics', 'romance']"
27896,"['fiction', 'romance', 'fantasy', 'suspense', 'contemporary']"
27897,"['fiction', 'fantasy', 'classics', 'young-adult', 'poetry']"
27898,"['fiction', 'classics', 'fantasy', 'contemporary', 'romance']"
27899,"['nonfiction', 'biography', 'fiction', 'memoir', 'christian']"
27900,"['fiction', 'classics', 'fantasy', 'horror', 'mystery']"
27901,"['fiction', 'classics', 'nonfiction', 'historical-fiction', 'fantasy']"
27902,"['fiction', 'young-adult', 'fantasy', 'romance', 'paranormal']"
27903,"['fiction', 'classics', 'fantasy', 'contemporary', 'young-adult']"
27904,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
27905,"['fiction', 'contemporary', 'romance', 'young-adult', 'chick-lit']"
27906,"['fiction', 'fantasy', 'paranormal', 'romance', 'young-adult']"
27907,"['romance', 'fiction', 'fantasy', 'paranormal', 'horror']"
27908,"['fiction', 'classics', 'young-adult', 'fantasy', 'historical-fiction']"
27909,"['fantasy', 'young-adult', 'fiction', 'romance', 'science-fiction']"
27910,"['fiction', 'fantasy', 'young-adult', 'romance', 'paranormal']"
27911,"['fantasy', 'fiction', 'young-adult', 'science-fiction', 'romance']"
27912,"['fiction', 'historical-fiction', 'romance', 'classics', 'fantasy']"
27913,"['fiction', 'romance', 'young-adult', 'fantasy', 'mystery']"
27914,"['fiction', 'mystery', 'crime', 'thriller', 'suspense']"
27915,"['fiction', 'fantasy', 'horror', 'classics', 'graphic-novels']"
27916,"['fiction', 'fantasy', 'horror', 'classics', 'thriller']"
27917,"['fiction', 'fantasy', 'classics', 'science-fiction', 'mystery']"
27918,"['fiction', 'fantasy', 'horror', 'thriller', 'science-fiction']"
27919,"['fiction', 'young-adult', 'romance', 'fantasy', 'contemporary']"
27920,"['fiction', 'historical-fiction', 'romance', 'contemporary', 'chick-lit']"
27921,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'young-adult']"
27922,"['fiction', 'contemporary', 'historical-fiction', 'nonfiction', 'biography']"
27923,"['fiction', 'fantasy', 'mystery', 'young-adult', 'paranormal']"
27924,"['fiction', 'classics', 'young-adult', 'fantasy', 'historical-fiction']"
27925,"['fiction', 'fantasy', 'classics', 'graphic-novels', 'horror']"
27926,"['fiction', 'fantasy', 'young-adult', 'classics', 'paranormal']"
27927,"['fiction', 'young-adult', 'fantasy', 'contemporary', 'classics']"
27928,"['fiction', 'thriller', 'mystery', 'suspense', 'horror']"
27929,"['fiction', 'young-adult', 'fantasy', 'romance', 'science-fiction']"
27930,"['fiction', 'fantasy', 'young-adult', 'classics', 'romance']"
27931,"['fiction', 'romance', 'fantasy', 'paranormal', 'contemporary']"
27932,"['fiction', 'classics', 'young-adult', 'fantasy', 'romance']"
27933,"['fiction', 'young-adult', 'fantasy', 'romance', 'classics']"
27934,"['fiction', 'classics', 'historical-fiction', 'romance', 'fantasy']"
27935,"['romance', 'fiction', 'young-adult', 'fantasy', 'paranormal']"
